1996;9;Speedy Express;Berglunds snabbköp;Luleå;Sweden;613,199996948242;62
1996;9;Speedy Express;Comércio Mineiro;Sao Paulo;Brazil;2169;60
1996;9;Speedy Express;LILA-Supermercado;Barquisimeto;Venezuela;1050,59999084473;57
1996;9;Speedy Express;Reggiani Caseifici;Reggio Emilia;Italy;80,0999984741211;13
1996;9;United Package;Blondesddsl père et fils;Strasbourg;France;1420;80
1996;9;United Package;Die Wandernde Kuh;Stuttgart;Germany;755;30
1996;9;United Package;Godos Cocina Típica;Sevilla;Spain;1117,79992675781;85
1996;9;United Package;Hungry Owl All-Night Grocers;Cork;Ireland;2645;125
1996;9;United Package;Lonesome Pine Restaurant;Portland;USA;424;13
1996;9;United Package;Magazzini Alimentari Riuniti;Bergamo;Italy;608;50
1996;9;United Package;Que Delícia;Rio de Janeiro;Brazil;497,519989013672;46
1996;9;United Package;Rattlesnake Canyon Grocery;Albuquerque;USA;1887,59999084473;75
1996;9;United Package;Ricardo Adocicados;Rio de Janeiro;Brazil;349,5;35
1996;9;United Package;The Big Cheese;Portland;USA;336;15
1996;9;United Package;Tortuga Restaurante;México D.F.;Mexico;954,400001525879;42
1996;9;United Package;Tradição Hipermercados;Sao Paulo;Brazil;1296;20
1996;9;United Package;Vins et alcools Chevalier;Reims;France;121,599998474121;4
1996;10;Federal Shipping;Frankenversand;München;Germany;2466,99993896484;137
1996;10;Federal Shipping;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;1168;59
1996;10;Federal Shipping;Königlich Essen;Brandenburg;Germany;1497,00001144409;71
1996;10;Federal Shipping;Old World Delicatessen;Anchorage;USA;4675,79998779297;115
1996;10;Federal Shipping;Pericles Comidas clásicas;México D.F.;Mexico;112;20
1996;10;Federal Shipping;Rattlesnake Canyon Grocery;Albuquerque;USA;2835;80
1996;10;Federal Shipping;Tortuga Restaurante;México D.F.;Mexico;1191,20004272461;52
1996;10;Federal Shipping;Wartian Herkku;Oulu;Finland;1393,20001220703;90
1996;10;Speedy Express;Bon app';Marseille;France;88,5;15
1996;10;Speedy Express;Folk och fä HB;Bräcke;Sweden;1810,00004577637;140
1996;10;Speedy Express;Hungry Owl All-Night Grocers;Cork;Ireland;1762,00000190735;75
1996;10;Speedy Express;Königlich Essen;Brandenburg;Germany;164,399997711182;13
1996;10;Speedy Express;LILA-Supermercado;Barquisimeto;Venezuela;1649;75
1996;10;Speedy Express;Lonesome Pine Restaurant;Portland;USA;288;20
1996;10;Speedy Express;Save-a-lot Markets;Boise;USA;5275,71478271484;241
1996;10;United Package;Bólido Comidas preparadas;Madrid;Spain;982,000030517578;90
1996;10;United Package;Die Wandernde Kuh;Stuttgart;Germany;1614,79995727539;58
1996;10;United Package;Hungry Owl All-Night Grocers;Cork;Ireland;2036,16014862061;86
1996;10;United Package;Island Trading;Cowes;UK;901,199996948242;80
1996;10;United Package;Mère Paillarde;Montréal;Canada;1786,87999725342;66
1996;10;United Package;Princesa Isabel Vinhos;Lisboa;Portugal;285,119995117188;18
1996;10;United Package;QUICK-Stop;Cunewalde;Germany;182,399993896484;12
1996;10;United Package;Rattlesnake Canyon Grocery;Albuquerque;USA;2094,30010986328;95
1996;10;United Package;Split Rail Beer & Ale;Lander;USA;4578,43020629883;50
1996;10;United Package;Suprêmes délices;Charleroi;Belgium;2708,80004882813;80
1996;10;United Package;Victuailles en stock;Lyon;France;144,799999237061;18
1996;11;Federal Shipping;Bon app';Marseille;France;2436,17990112305;72
1996;11;Federal Shipping;Familia Arquibaldo;Sao Paulo;Brazil;814,419998168945;70
1996;11;Federal Shipping;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;136,299995422363;30
1996;11;Federal Shipping;Pericles Comidas clásicas;México D.F.;Mexico;568,799987792969;16
1996;11;Federal Shipping;Piccolo und mehr;Salzburg;Austria;8593,2799987793;62
1996;11;Federal Shipping;Rattlesnake Canyon Grocery;Albuquerque;USA;1618,88000488281;56
1996;11;Federal Shipping;Seven Seas Imports;London;UK;3471,67993164063;206
1996;11;Federal Shipping;Simons bistro;Kobenhavn;Denmark;352,600006103516;17
1996;11;Speedy Express;Around the Horn;London;UK;480;50
1996;11;Speedy Express;Bon app';Marseille;France;1549,60000610352;94
1996;11;Speedy Express;Ernst Handel;Graz;Austria;5398,72525787354;120
1996;11;Speedy Express;La maison d'Asie;Toulouse;France;429,399978637695;40
1996;11;Speedy Express;Lehmanns Marktstand;Frankfurt a.M.;Germany;1584;69
1996;11;Speedy Express;Split Rail Beer & Ale;Lander;USA;141,600006103516;24
1996;11;United Package;Die Wandernde Kuh;Stuttgart;Germany;1470;102
1996;11;United Package;Frankenversand;München;Germany;1840,64001464844;160
1996;11;United Package;Mère Paillarde;Montréal;Canada;3354,00012207031;108
1996;11;United Package;QUICK-Stop;Cunewalde;Germany;2924,79999542236;159
1996;11;United Package;White Clover Markets;Seattle;USA;2296;105
1996;12;Federal Shipping;Around the Horn;London;UK;899;55
1996;12;Federal Shipping;Berglunds snabbköp;Luleå;Sweden;2222,40014648438;43
1996;12;Federal Shipping;Blondesddsl père et fils;Strasbourg;France;7390,19999694824;138
1996;12;Federal Shipping;Drachenblut Delikatessen;Aachen;Germany;533,599983215332;62
1996;12;Federal Shipping;Familia Arquibaldo;Sao Paulo;Brazil;166;25
1996;12;Federal Shipping;Folk och fä HB;Bräcke;Sweden;103,200004577637;6
1996;12;Federal Shipping;Hungry Owl All-Night Grocers;Cork;Ireland;1366,40002441406;130
1996;12;Federal Shipping;LILA-Supermercado;Barquisimeto;Venezuela;1279,68000793457;68
1996;12;Federal Shipping;Seven Seas Imports;London;UK;863,599975585938;40
1996;12;Federal Shipping;Vaffeljernet;Århus;Denmark;834,199966430664;76
1996;12;Federal Shipping;Wolski  Zajazd;Warszawa;Poland;459;45
1996;12;Speedy Express;Eastern Connection;London;UK;950;35
1996;12;Speedy Express;Ernst Handel;Graz;Austria;4990,88003540039;334
1996;12;Speedy Express;La maison d'Asie;Toulouse;France;72,9599990844727;6
1996;12;Speedy Express;Que Delícia;Rio de Janeiro;Brazil;863,279933929443;44
1996;12;Speedy Express;Seven Seas Imports;London;UK;1228,79999542236;75
1996;12;United Package;Antonio Moreno Taquería;México D.F.;Mexico;403,199981689453;24
1996;12;United Package;Bottom-Dollar Markets;Tsawassen;Canada;1832,79998779297;81
1996;12;United Package;Chop-suey Chinese;Bern;Switzerland;1117,59999084473;65
1996;12;United Package;Ernst Handel;Graz;Austria;1689,78005981445;78
1996;12;United Package;Galería del gastrónomo;Barcelona;Spain;136;10
1996;12;United Package;Hungry Coyote Import Store;Elgin;USA;338;25
1996;12;United Package;La maison d'Asie;Toulouse;France;642,059997558594;33
1996;12;United Package;Mère Paillarde;Montréal;Canada;399;42
1996;12;United Package;Queen Cozinha;Sao Paulo;Brazil;9210,90008544922;164
1996;12;United Package;QUICK-Stop;Cunewalde;Germany;2046,24005126953;109
1996;12;United Package;Santé Gourmet;Stavern;Norway;1058,40000915527;48
1996;12;United Package;Split Rail Beer & Ale;Lander;USA;3081,60000610352;76
1997;1;Federal Shipping;Bottom-Dollar Markets;Tsawassen;Canada;1768,80001831055;139
1997;1;Federal Shipping;Eastern Connection;London;UK;3063;86
1997;1;Federal Shipping;Ernst Handel;Graz;Austria;855,015014648438;91
1997;1;Federal Shipping;Familia Arquibaldo;Sao Paulo;Brazil;224,830009460449;68
1997;1;Federal Shipping;Frankenversand;München;Germany;1903,79998779297;121
1997;1;Federal Shipping;Hungry Coyote Import Store;Elgin;USA;442;20
1997;1;Federal Shipping;Hungry Owl All-Night Grocers;Cork;Ireland;1313,8200378418;74
1997;1;Federal Shipping;Piccolo und mehr;Salzburg;Austria;1440;50
1997;1;Federal Shipping;Save-a-lot Markets;Boise;USA;5062,55011749268;326
1997;1;Federal Shipping;Simons bistro;Kobenhavn;Denmark;11188,4000005722;123
1997;1;Federal Shipping;Vaffeljernet;Århus;Denmark;1765,59999084473;139
1997;1;Federal Shipping;Wartian Herkku;Oulu;Finland;720;50
1997;1;Speedy Express;Folies gourmandes;Lille;France;1622,40000152588;51
1997;1;Speedy Express;Franchi S.p.A.;Torino;Italy;49,7999992370605;2
1997;1;Speedy Express;HILARION-Abastos;San Cristóbal;Venezuela;2122,91998291016;106
1997;1;Speedy Express;Hungry Coyote Import Store;Elgin;USA;102,400001525879;22
1997;1;Speedy Express;LINO-Delicateses;I. de Margarita;Venezuela;400;50
1997;1;Speedy Express;Magazzini Alimentari Riuniti;Bergamo;Italy;1591,24993896484;100
1997;1;Speedy Express;Océano Atlántico Ltda.;Buenos Aires;Argentina;319,200012207031;24
1997;1;Speedy Express;Princesa Isabel Vinhos;Lisboa;Portugal;716,720031738281;28
1997;1;Speedy Express;Que Delícia;Rio de Janeiro;Brazil;1194,27001190186;59
1997;1;Speedy Express;Queen Cozinha;Sao Paulo;Brazil;1830,78004455566;89
1997;1;Speedy Express;QUICK-Stop;Cunewalde;Germany;1814,79998779297;146
1997;1;Speedy Express;Rattlesnake Canyon Grocery;Albuquerque;USA;3868,60000610352;168
1997;1;Speedy Express;Wellington Importadora;Resende;Brazil;1707,83992862701;50
1997;1;United Package;Ernst Handel;Graz;Austria;2713,5;125
1997;1;United Package;La maison d'Asie;Toulouse;France;2123,19996643066;78
1997;1;United Package;Mère Paillarde;Montréal;Canada;9194,56030273438;139
1997;1;United Package;Ottilies Käseladen;Köln;Germany;1193,99996948242;60
1997;1;United Package;Richter Supermarkt;Genève;Switzerland;2097,59997558594;80
1997;1;United Package;Wartian Herkku;Oulu;Finland;334,799987792969;20
1997;2;Federal Shipping;Berglunds snabbköp;Luleå;Sweden;1031,69999694824;63
1997;2;Federal Shipping;Gourmet Lanchonetes;Campinas;Brazil;1020;34
1997;2;Federal Shipping;La maison d'Asie;Toulouse;France;331,199996948242;50
1997;2;Federal Shipping;Mère Paillarde;Montréal;Canada;1078;67
1997;2;Speedy Express;Berglunds snabbköp;Luleå;Sweden;174,899993896484;21
1997;2;Speedy Express;Ernst Handel;Graz;Austria;4899,20007324219;195
1997;2;Speedy Express;Galería del gastrónomo;Barcelona;Spain;338,199996948242;12
1997;2;Speedy Express;Reggiani Caseifici;Reggio Emilia;Italy;709,440017700195;38
1997;2;Speedy Express;Save-a-lot Markets;Boise;USA;2018,5;115
1997;2;Speedy Express;Toms Spezialitäten;Münster;Germany;246,240005493164;50
1997;2;Speedy Express;Wartian Herkku;Oulu;Finland;393;15
1997;2;United Package;Around the Horn;London;UK;407,700012207031;40
1997;2;United Package;Blondesddsl père et fils;Strasbourg;France;3832,72001647949;168
1997;2;United Package;Bottom-Dollar Markets;Tsawassen;Canada;1892,25012207031;130
1997;2;United Package;Consolidated Holdings;London;UK;631,599990844727;32
1997;2;United Package;Ernst Handel;Graz;Austria;1791,99996948242;170
1997;2;United Package;Folk och fä HB;Bräcke;Sweden;321,119987487793;24
1997;2;United Package;Hungry Owl All-Night Grocers;Cork;Ireland;1441,37493896484;75
1997;2;United Package;Königlich Essen;Brandenburg;Germany;557,600006103516;61
1997;2;United Package;La maison d'Asie;Toulouse;France;359,999984741211;30
1997;2;United Package;Rancho grande;Buenos Aires;Argentina;443,399993896484;26
1997;2;United Package;Save-a-lot Markets;Boise;USA;4924,13507080078;208
1997;2;United Package;Split Rail Beer & Ale;Lander;USA;485;50
1997;2;United Package;Toms Spezialitäten;Münster;Germany;454,000015258789;50
1997;2;United Package;Victuailles en stock;Lyon;France;1659,20001220703;76
1997;3;Federal Shipping;B's Beverages;London;UK;1328;50
1997;3;Federal Shipping;HILARION-Abastos;San Cristóbal;Venezuela;180,480003356934;14
1997;3;Federal Shipping;Island Trading;Cowes;UK;230,400009155273;24
1997;3;Federal Shipping;Königlich Essen;Brandenburg;Germany;717,600006103516;23
1997;3;Federal Shipping;LILA-Supermercado;Barquisimeto;Venezuela;1538,70007324219;128
1997;3;Federal Shipping;Princesa Isabel Vinhos;Lisboa;Portugal;851,200012207031;28
1997;3;Federal Shipping;QUICK-Stop;Cunewalde;Germany;3849,66009521484;238
1997;3;Federal Shipping;Rattlesnake Canyon Grocery;Albuquerque;USA;10495,6000366211;148
1997;3;Federal Shipping;Suprêmes délices;Charleroi;Belgium;4604,30006408691;216
1997;3;Federal Shipping;Vaffeljernet;Århus;Denmark;2517,99993896484;118
1997;3;Federal Shipping;Victuailles en stock;Lyon;France;471,199981689453;20
1997;3;Speedy Express;Comércio Mineiro;Sao Paulo;Brazil;216;15
1997;3;Speedy Express;Consolidated Holdings;London;UK;155,999997138977;22
1997;3;Speedy Express;Folk och fä HB;Bräcke;Sweden;176,099998474121;25
1997;3;Speedy Express;Königlich Essen;Brandenburg;Germany;1584;36
1997;3;Speedy Express;Seven Seas Imports;London;UK;1036,79998779297;98
1997;3;Speedy Express;White Clover Markets;Seattle;USA;956,674982070923;77
1997;3;United Package;Bon app';Marseille;France;1820,80000305176;53
1997;3;United Package;Folies gourmandes;Lille;France;756;42
1997;3;United Package;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;1609,27996826172;69
1997;3;United Package;LINO-Delicateses;I. de Margarita;Venezuela;1584,00003051758;130
1997;3;United Package;Magazzini Alimentari Riuniti;Bergamo;Italy;235,199989318848;40
1997;3;United Package;Old World Delicatessen;Anchorage;USA;1754,99987792969;50
1997;3;United Package;Pericles Comidas clásicas;México D.F.;Mexico;1249,10000610352;61
1997;3;United Package;Piccolo und mehr;Salzburg;Austria;651;35
1997;3;United Package;Princesa Isabel Vinhos;Lisboa;Portugal;557,999984741211;56
1997;3;United Package;Queen Cozinha;Sao Paulo;Brazil;889,700004577637;59
1997;3;United Package;Ricardo Adocicados;Rio de Janeiro;Brazil;2386,40000152588;141
1997;3;United Package;Victuailles en stock;Lyon;France;425,119989395142;26
1997;3;United Package;Wartian Herkku;Oulu;Finland;2684;125
1997;4;Federal Shipping;Blauer See Delikatessen;Mannheim;Germany;149;20
1997;4;Federal Shipping;Bon app';Marseille;France;2550,00006103516;110
1997;4;Federal Shipping;B's Beverages;London;UK;386,200004577637;27
1997;4;Federal Shipping;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;259,504993438721;22
1997;4;Federal Shipping;La maison d'Asie;Toulouse;France;608,400009155273;35
1997;4;Federal Shipping;Laughing Bacchus Wine Cellars;Vancouver;Canada;278;35
1997;4;Federal Shipping;Lazy K Kountry Store;Walla Walla;USA;147;10
1997;4;Federal Shipping;Mère Paillarde;Montréal;Canada;147,899993896484;3
1997;4;Federal Shipping;North/South;London;UK;352;16
1997;4;Federal Shipping;Save-a-lot Markets;Boise;USA;4707,53993225098;72
1997;4;Federal Shipping;White Clover Markets;Seattle;USA;1388,5;59
1997;4;Speedy Express;Antonio Moreno Taquería;México D.F.;Mexico;749,0625;30
1997;4;Speedy Express;Blauer See Delikatessen;Mannheim;Germany;136,799987792969;3
1997;4;Speedy Express;Bottom-Dollar Markets;Tsawassen;Canada;851,199951171875;80
1997;4;Speedy Express;Die Wandernde Kuh;Stuttgart;Germany;1942;105
1997;4;Speedy Express;La maison d'Asie;Toulouse;France;523,260009765625;20
1997;4;Speedy Express;Lehmanns Marktstand;Frankfurt a.M.;Germany;1380,60000610352;64
1997;4;Speedy Express;Pericles Comidas clásicas;México D.F.;Mexico;816,299987792969;57
1997;4;Speedy Express;Suprêmes délices;Charleroi;Belgium;1505,18005371094;137
1997;4;United Package;Comércio Mineiro;Sao Paulo;Brazil;912;30
1997;4;United Package;Familia Arquibaldo;Sao Paulo;Brazil;525,299980163574;37
1997;4;United Package;Frankenversand;München;Germany;1512;50
1997;4;United Package;HILARION-Abastos;San Cristóbal;Venezuela;5010,19999694824;221
1997;4;United Package;Hungry Owl All-Night Grocers;Cork;Ireland;2048,5;90
1997;4;United Package;LILA-Supermercado;Barquisimeto;Venezuela;1412;45
1997;4;United Package;Piccolo und mehr;Salzburg;Austria;439,199981689453;33
1997;4;United Package;Tradição Hipermercados;Sao Paulo;Brazil;190;20
1997;4;United Package;White Clover Markets;Seattle;USA;668,799926757813;65
1997;5;Federal Shipping;B's Beverages;London;UK;495,299999237061;52
1997;5;Federal Shipping;Chop-suey Chinese;Bern;Switzerland;2314,20001220703;66
1997;5;Federal Shipping;Eastern Connection;London;UK;796,349975585938;39
1997;5;Federal Shipping;Hungry Owl All-Night Grocers;Cork;Ireland;2381,04992675781;125
1997;5;Federal Shipping;Königlich Essen;Brandenburg;Germany;469,110000610352;39
1997;5;Federal Shipping;Victuailles en stock;Lyon;France;2812;80
1997;5;Speedy Express;Antonio Moreno Taquería;México D.F.;Mexico;1940,84999084473;80
1997;5;Speedy Express;Folk och fä HB;Bräcke;Sweden;2222,19995117188;98
1997;5;Speedy Express;Hanari Carnes;Rio de Janeiro;Brazil;1946,52000427246;84
1997;5;Speedy Express;Lehmanns Marktstand;Frankfurt a.M.;Germany;2318,2399597168;109
1997;5;Speedy Express;Lonesome Pine Restaurant;Portland;USA;417,199981689453;14
1997;5;Speedy Express;Océano Atlántico Ltda.;Buenos Aires;Argentina;110;2
1997;5;Speedy Express;QUICK-Stop;Cunewalde;Germany;14978,5747070313;569
1997;5;Speedy Express;Richter Supermarkt;Genève;Switzerland;1823,79998779297;86
1997;5;Speedy Express;Santé Gourmet;Stavern;Norway;200;13
1997;5;United Package;Berglunds snabbköp;Luleå;Sweden;3192,64999389648;87
1997;5;United Package;Bon app';Marseille;France;818,399993896484;45
1997;5;United Package;Cactus Comidas para llevar;Buenos Aires;Argentina;225,5;19
1997;5;United Package;Ernst Handel;Graz;Austria;8623,44995117188;233
1997;5;United Package;Great Lakes Food Market;Eugene;USA;392,199981689453;20
1997;5;United Package;Königlich Essen;Brandenburg;Germany;415,800003051758;32
1997;5;United Package;Lehmanns Marktstand;Frankfurt a.M.;Germany;465,699989318848;30
1997;5;United Package;LILA-Supermercado;Barquisimeto;Venezuela;1504,5;100
1997;5;United Package;Maison Dewey;Bruxelles;Belgium;946;44
1997;5;United Package;Ottilies Käseladen;Köln;Germany;240;20
1997;5;United Package;Piccolo und mehr;Salzburg;Austria;4180;135
1997;5;United Package;Seven Seas Imports;London;UK;2444,30991744995;64
1997;5;United Package;Tortuga Restaurante;México D.F.;Mexico;4150,05000305176;29
1997;5;United Package;Wartian Herkku;Oulu;Finland;1151,40000152588;48
1997;6;Federal Shipping;Antonio Moreno Taquería;México D.F.;Mexico;2082;83
1997;6;Federal Shipping;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;1677,30004882813;100
1997;6;Federal Shipping;Godos Cocina Típica;Sevilla;Spain;683,299987792969;34
1997;6;Federal Shipping;Mère Paillarde;Montréal;Canada;2465,25;75
1997;6;Federal Shipping;Ottilies Käseladen;Köln;Germany;1728,52499389648;80
1997;6;Federal Shipping;QUICK-Stop;Cunewalde;Germany;10191,6999511719;165
1997;6;Federal Shipping;Rattlesnake Canyon Grocery;Albuquerque;USA;1234,04998779297;47
1997;6;Federal Shipping;Save-a-lot Markets;Boise;USA;2944,3999710083;143
1997;6;Federal Shipping;Tortuga Restaurante;México D.F.;Mexico;838,450012207031;51
1997;6;Speedy Express;Blondesddsl père et fils;Strasbourg;France;2281,40998840332;93
1997;6;Speedy Express;Frankenversand;München;Germany;1072,42498779297;35
1997;6;Speedy Express;HILARION-Abastos;San Cristóbal;Venezuela;880,5;48
1997;6;Speedy Express;Hungry Owl All-Night Grocers;Cork;Ireland;2519;103
1997;6;Speedy Express;Morgenstern Gesundkost;Leipzig;Germany;2147,40002441406;58
1997;6;Speedy Express;Reggiani Caseifici;Reggio Emilia;Italy;488,699981689453;30
1997;6;Speedy Express;Simons bistro;Kobenhavn;Denmark;835,199951171875;24
1997;6;United Package;Around the Horn;London;UK;2142,89996337891;96
1997;6;United Package;Berglunds snabbköp;Luleå;Sweden;1501,08500671387;87
1997;6;United Package;Folk och fä HB;Bräcke;Sweden;2844,5;60
1997;6;United Package;Lazy K Kountry Store;Walla Walla;USA;210;10
1997;6;United Package;Lehmanns Marktstand;Frankfurt a.M.;Germany;2797,5;150
1997;6;United Package;Mère Paillarde;Montréal;Canada;639,899971008301;43
1997;6;United Package;Ricardo Adocicados;Rio de Janeiro;Brazil;965;95
1997;6;United Package;Seven Seas Imports;London;UK;1792,80004882813;84
1997;6;United Package;Toms Spezialitäten;Münster;Germany;240,099990844727;24
1997;6;United Package;Trail's Head Gourmet Provisioners;Kirkland;USA;1333,29999923706;80
1997;6;United Package;Wartian Herkku;Oulu;Finland;1546,30001831055;89
1997;7;Federal Shipping;B's Beverages;London;UK;970;36
1997;7;Federal Shipping;Ernst Handel;Graz;Austria;550,587493896484;39
1997;7;Federal Shipping;Galería del gastrónomo;Barcelona;Spain;155;5
1997;7;Federal Shipping;Mère Paillarde;Montréal;Canada;1101;80
1997;7;Federal Shipping;Ottilies Käseladen;Köln;Germany;1013,7449798584;54
1997;7;Federal Shipping;Piccolo und mehr;Salzburg;Austria;718,080001831055;67
1997;7;Federal Shipping;QUICK-Stop;Cunewalde;Germany;3120;140
1997;7;Federal Shipping;Rattlesnake Canyon Grocery;Albuquerque;USA;2388,5;59
1997;7;Federal Shipping;Tradição Hipermercados;Sao Paulo;Brazil;1130,39999389648;50
1997;7;Speedy Express;Blondesddsl père et fils;Strasbourg;France;593,75;50
1997;7;Speedy Express;Ernst Handel;Graz;Austria;4725;215
1997;7;Speedy Express;Familia Arquibaldo;Sao Paulo;Brazil;310;50
1997;7;Speedy Express;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;230,850006103516;16
1997;7;Speedy Express;HILARION-Abastos;San Cristóbal;Venezuela;2285;95
1997;7;Speedy Express;Hungry Coyote Import Store;Elgin;USA;479,799999237061;34
1997;7;Speedy Express;Lehmanns Marktstand;Frankfurt a.M.;Germany;516,467498779297;30
1997;7;Speedy Express;Que Delícia;Rio de Janeiro;Brazil;807,380004882813;46
1997;7;Speedy Express;Rattlesnake Canyon Grocery;Albuquerque;USA;890;65
1997;7;Speedy Express;Reggiani Caseifici;Reggio Emilia;Italy;23,7999992370605;4
1997;7;Speedy Express;Save-a-lot Markets;Boise;USA;6475,39996337891;213
1997;7;Speedy Express;Vaffeljernet;Århus;Denmark;812,5;74
1997;7;Speedy Express;Wellington Importadora;Resende;Brazil;142,5;15
1997;7;United Package;Blauer See Delikatessen;Mannheim;Germany;330;18
1997;7;United Package;Du monde entier;Nantes;France;424;19
1997;7;United Package;Great Lakes Food Market;Eugene;USA;72;4
1997;7;United Package;Let's Stop N Shop;San Francisco;USA;317,75;31
1997;7;United Package;Mère Paillarde;Montréal;Canada;4109,70004272461;135
1997;7;United Package;Old World Delicatessen;Anchorage;USA;565,5;54
1997;7;United Package;Vaffeljernet;Århus;Denmark;48,75;5
1997;7;United Package;Wartian Herkku;Oulu;Finland;2237,5;44
1997;8;Federal Shipping;Blauer See Delikatessen;Mannheim;Germany;464;27
1997;8;Federal Shipping;Blondesddsl père et fils;Strasbourg;France;450;25
1997;8;Federal Shipping;Ernst Handel;Graz;Austria;5510,59229278564;164
1997;8;Federal Shipping;Folies gourmandes;Lille;France;4985,5;102
1997;8;Federal Shipping;Godos Cocina Típica;Sevilla;Spain;2775,05004882813;29
1997;8;Federal Shipping;Laughing Bacchus Wine Cellars;Vancouver;Canada;57,5;10
1997;8;Federal Shipping;Magazzini Alimentari Riuniti;Bergamo;Italy;1326,22500610352;65
1997;8;Federal Shipping;Maison Dewey;Bruxelles;Belgium;1434;35
1997;8;Federal Shipping;Mère Paillarde;Montréal;Canada;1260;82
1997;8;Federal Shipping;Ricardo Adocicados;Rio de Janeiro;Brazil;560;38
1997;8;Federal Shipping;Santé Gourmet;Stavern;Norway;500;8
1997;8;Federal Shipping;Save-a-lot Markets;Boise;USA;1185,75;50
1997;8;Federal Shipping;Wilman Kala;Helsinki;Finland;120;5
1997;8;Speedy Express;Ana Trujillo Emparedados y helados;México D.F.;Mexico;479,75;18
1997;8;Speedy Express;Die Wandernde Kuh;Stuttgart;Germany;1297,75;85
1997;8;Speedy Express;La maison d'Asie;Toulouse;France;355,049999237061;29
1997;8;Speedy Express;Mère Paillarde;Montréal;Canada;2697,5;105
1997;8;Speedy Express;Queen Cozinha;Sao Paulo;Brazil;2761,9375;95
1997;8;Speedy Express;Wartian Herkku;Oulu;Finland;629,5;31
1997;8;Speedy Express;White Clover Markets;Seattle;USA;1180,88006591797;59
1997;8;United Package;Berglunds snabbköp;Luleå;Sweden;1503,59997558594;52
